rule_id,lang,severity,category,cc_type,cc_impact,effort_min,file,line,message,tier
javascript:S4123,javascript,CRITICAL,MAINTAINABILITY,,,1,scripts/runBatchSimulationBatch3.js,24,"Unexpected `await` of a non-Promise (non-""Thenable"") value.",TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,scripts/runBatchSimulationBatch3.js,45,Remove the declaration of the unused 'result' variable.,TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,scripts/runBatchSimulationBatch3.js,45,"Remove this useless assignment to variable ""result"".",TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,scripts/runBatchSimulationBatch3.js,86,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,scripts/runBatchSimulationBatch3.js,103,Prefer top-level await over using a promise chain.,TIER3
javascript:S3863,javascript,MINOR,MAINTAINABILITY,,,1,legacy_tests/tests_old/stress/runExtendedStressTest.js,6,'path' imported multiple times.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/runExtendedStressTest.js,6,Prefer `node:path` over `path`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/runExtendedStressTest.js,7,Prefer `node:fs` over `fs`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/runExtendedStressTest.js,8,Prefer `node:url` over `url`.,TIER3
javascript:S3863,javascript,MINOR,MAINTAINABILITY,,,1,legacy_tests/tests_old/stress/runExtendedStressTest.js,9,'path' imported multiple times.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/runExtendedStressTest.js,9,Prefer `node:path` over `path`.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,legacy_tests/tests_old/stress/runExtendedStressTest.js,10,Remove this unused import of 'performance'.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/runExtendedStressTest.js,10,Prefer `node:perf_hooks` over `perf_hooks`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/runExtendedStressTest.js,11,Prefer `node:os` over `os`.,TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/runExtendedStressTest.js,301,Prefer top-level await over using a promise chain.,TIER3
javascript:S3358,javascript,MAJOR,MAINTAINABILITY,,,5,legacy_tests/functional/runFunctionalTests.js,47,Extract this nested ternary operation into an independent statement. 5m MAINTAINABILITY 159 javascript:S3358 Ternary operators should not be nested MAJOR P:legacy_tests/ functional/ runFunctionalTests.j s(line 48) Extract this nested ternary operation into an independent statement.,TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,legacy_tests/functional/runFunctionalTests.js,161,Prefer top-level await over using a promise chain.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,legacy_tests/tests_old/stress/runStressTest.js,2,Remove this unused import of 'MetricsCollector'.,TIER3
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,legacy_tests/tests_old/stress/runStressTest.js,3,Remove this unused import of 'TestEventGenerato r'.,TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,legacy_tests/tests_old/stress/runStressTest.js,94,Prefer top-level await over using a promise chain.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/runStressTest.js,3,Prefer `node:child_process ` over `child_process`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/runStressTest.js,4,Prefer `node:util` over `util`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/runStressTest.js,5,Prefer `node:fs/ promises` over `fs/ promises`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,scripts/runStressTest.js,6,Prefer `node:path` over `path`.,TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,scripts/runStressTest.js,16,Remove the declaration of the unused 'stdout' variable.,TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,scripts/runStressTest.js,16,"Remove this useless assignment to variable ""stdout"".",TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,scripts/runStressTest.js,140,Prefer top-level await over an async function `runStressTest` call.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,infrastructure/safetyRunner.js,1,Prefer `node:fs` over `fs`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,infrastructure/safetyRunner.js,2,Prefer `node:path` over `path`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,infrastructure/safetyRunner.js,3,Prefer `node:url` over `url`.,TIER3
javascript:S2486,javascript,MINOR,MAINTAINABILITY,,,60,infrastructure/safetyRunner.js,21,Handle this exception or don't catch it at all.,TIER3
typescript:S1128,typescript,MINOR,MAINTAINABILITY,,,1,simulation/scenario.ts,4,Remove this unused import of 'DEFAULT_BASELI NE'.,TIER2
typescript:S1128,typescript,MINOR,MAINTAINABILITY,,,1,simulation/scenario.ts,12,Remove this unused import of 'generateSensorTi meSeries'. 1m MAINTAINABILITY 160 typescript:S1128 Unnecessary imports should be removed MINOR P:simulation/ scenario.ts(line 13) Remove this unused import of 'generateMolecular TimeSeries'.,TIER2
typescript:S1128,typescript,MINOR,MAINTAINABILITY,,,1,simulation/scenario.ts,14,Remove this unused import of 'calculateNormalize dKPITimeSeries'.,TIER2
typescript:S2933,typescript,MAJOR,MAINTAINABILITY,,,2,simulation/scenario.ts,63,Member 'config' is never reassigned mark it as `readonly`.,TIER2
typescript:S2933,typescript,MAJOR,MAINTAINABILITY,,,2,simulation/scenario.ts,68,Member 'consensusEngine' is never reassigned mark it as `readonly`.,TIER2
typescript:S2933,typescript,MAJOR,MAINTAINABILITY,,,2,simulation/scenario.ts,69,Member 'economicCalculato r' is never reassigned mark it as `readonly`.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/scenario.ts,357,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/scenario.ts,358,Don't use a zero fraction in the number.,TIER2
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,src/core/SecureJournalManager.js,7,Prefer `node:events` over `events`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,src/core/SecureJournalManager.js,8,Prefer `node:crypto` over `crypto`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,src/core/SecureJournalManager.js,9,Prefer `node:fs/ promises` over `fs/ promises`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,src/core/SecureJournalManager.js,10,Prefer `node:path` over `path`.,TIER3
javascript:S7059,javascript,CRITICAL,MAINTAINABILITY,,,5,src/core/SecureJournalManager.js,135,Refactor this asynchronous operation outside of the constructor.,TIER3
javascript:S2486,javascript,MINOR,MAINTAINABILITY,,,60,src/core/SecureJournalManager.js,232,Handle this exception or don't catch it at all.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,src/core/SecureJournalManager.js,441,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/SecureJournalManager.js,653,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER3
javascript:S2486,javascript,MINOR,MAINTAINABILITY,,,60,src/core/SecureJournalManager.js,661,Handle this exception or don't catch it at all.,TIER3
css:S7924,css,MAJOR,MAINTAINABILITY,,,5,dashboard/security-dashboard.html,214,Text does not meet the minimal contrast requirement with its background. 5m MAINTAINABILITY 161 css:S7924 Text and background colors should have su ffi cient contrast MAJOR P:dashboard/ security- dashboard.html(line 219) Text does not meet the minimal contrast requirement with its background.,TIER3
css:S7924,css,MAJOR,MAINTAINABILITY,,,5,dashboard/security-dashboard.html,255,Text does not meet the minimal contrast requirement with its background.,TIER3
css:S7924,css,MAJOR,MAINTAINABILITY,,,5,dashboard/security-dashboard.html,256,Text does not meet the minimal contrast requirement with its background.,TIER3
css:S7924,css,MAJOR,MAINTAINABILITY,,,5,dashboard/security-dashboard.html,257,Text does not meet the minimal contrast requirement with its background.,TIER3
css:S7924,css,MAJOR,MAINTAINABILITY,,,5,dashboard/security-dashboard.html,264,Text does not meet the minimal contrast requirement with its background.,TIER3
javascript:S7757,javascript,MINOR,MAINTAINABILITY,,,2,dashboard/security-dashboard.html,405,Prefer classfield declaration over `this` assignment in constructor for static values.,TIER3
javascript:S2486,javascript,MINOR,MAINTAINABILITY,,,60,dashboard/security-dashboard.html,489,Handle this exception or don't catch it at all.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,dashboard/security-dashboard.html,806,Prefer `globalThis` over `window`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,security-verification-final.js,7,Prefer `node:module` over `module`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,security-verification-final.js,8,Prefer `node:child_process ` over `child_process`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,security-verification-final.js,10,Prefer `node:fs` over `fs`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,security-verification-final.js,11,Prefer `node:path` over `path`.,TIER3
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,security-verification-final.js,32,"Remove this useless assignment to variable ""testOutput"".",TIER3
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,security-verification-final.js,32,Remove the declaration of the unused 'testOutput' variable.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,security-verification-final.js,288,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S3358,javascript,MAJOR,MAINTAINABILITY,,,5,security-verification-final.js,306,Extract this nested ternary operation into an independent statement. 5m MAINTAINABILITY 162 javascript:S7785 Top-level await should be preferred over wrapped async operations MAJOR P:security- verification-final.js(line 323) Prefer top-level await over using a promise chain.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,backend/middleware/security.js,9,Prefer `node:crypto` over `crypto`.,TIER1
javascript:S2486,javascript,MINOR,MAINTAINABILITY,,,60,config/security.js,232,Handle this exception or don't catch it at all.,TIER1
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,config/security.js,295,Prefer `node:crypto` over `crypto`.,TIER1
javascript:S125,javascript,MAJOR,MAINTAINABILITY,,,5,backend/selfApplicationEngine.js,2,Remove this commented out code.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,ci/selfHealHook.js,1,Prefer `node:child_process ` over `child_process`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,ci/selfHealHook.js,2,Prefer `node:path` over `path`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,ci/selfHealHook.js,3,Prefer `node:fs` over `fs`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,ci/selfHealHook.js,4,Prefer `node:url` over `url`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,evolution/selfImprovementEngine.js,2,Prefer `node:events` over `events`.,TIER1
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,evolution/selfImprovementEngine.js,5,Prefer `node:fs` over `fs`.,TIER1
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,evolution/selfImprovementEngine.js,6,Prefer `node:path` over `path`.,TIER1
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,evolution/selfImprovementEngine.js,7,Prefer `node:url` over `url`.,TIER1
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,evolution/selfImprovementEngine.js,13,Prefer `node:crypto` over `crypto`.,TIER1
javascript:S7059,javascript,CRITICAL,MAINTAINABILITY,,,5,evolution/selfImprovementEngine.js,94,Refactor this asynchronous operation outside of the constructor.,TIER1
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,evolution/selfImprovementEngine.js,132,"Remove this useless assignment to variable ""votes"".",TIER1
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,evolution/selfImprovementEngine.js,132,Remove the declaration of the unused 'votes' variable.,TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,1,evolution/selfImprovementEngine.js,269,"Prefer using an optional chain expression instead, as it's more concise and easier to read. 5m MAINTAINABILITY 163 javascript:S7748 Number literals should not have unnecessary decimal points or trailing zeros MINOR P:evolution/ selfImprovementEn gine.js(line 273) Don't use a zero fraction in the num",TIER1
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,evolution/selfImprovementEngine.js,299,Don't use a zero fraction in the number.,TIER1
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,12,evolution/selfImprovementEngine.js,487,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,evolution/selfImprovementEngine.js,656,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER1
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,evolution/selfImprovementEngine.js,706,"Remove this useless assignment to variable ""startTime"".",TIER1
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,evolution/selfImprovementEngine.js,706,Remove the declaration of the unused 'startTime' variable.,TIER1
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,evolution/selfImprovementEngine.js,777,Don't use a zero fraction in the number.,TIER1
javascript:S7755,javascript,MINOR,MAINTAINABILITY,,,5,evolution/selfImprovementEngine.js,1400,Prefer `.at(…)` over `[….length - index]`.,TIER1
javascript:S7759,javascript,MINOR,MAINTAINABILITY,,,2,evolution/selfImprovementEngine.js,1402,Prefer `Date.now()` over `new Date()`.,TIER1
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,legacy_tests/tests_old/evolution/selfImprovementEngine.test.js,2,Remove this unused import of 'jest'.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,monitoring/selfMonitor.js,1,Prefer `node:fs` over `fs`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,monitoring/selfMonitor.js,2,Prefer `node:path` over `path`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,monitoring/selfMonitor.js,3,Prefer `node:url` over `url`.,TIER3
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,monitoring/selfMonitor.js,142,Prefer `String#replaceAll()` over `String#replace()`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,infrastructure/selfMonitor.js,1,Prefer `node:os` over `os`.,TIER3
javascript:S7757,javascript,MINOR,MAINTAINABILITY,,,1,infrastructure/selfMonitor.js,5,Prefer classfield declaration over `this` assignment in constructor for static values. 2m MAINTAINABILITY 164 typescript:S1128 Unnecessary imports should be removed MINOR P:simulation/ sensors.ts(line 1) Remove this unused import of 'Celsius'.,TIER3
typescript:S1128,typescript,MINOR,MAINTAINABILITY,,,1,simulation/sensors.ts,1,Remove this unused import of 'Bar'.,TIER2
typescript:S1128,typescript,MINOR,MAINTAINABILITY,,,1,simulation/sensors.ts,1,Remove this unused import of 'NTU'.,TIER2
typescript:S1128,typescript,MINOR,MAINTAINABILITY,,,1,simulation/sensors.ts,1,Remove this unused import of 'µScm'.,TIER2
typescript:S2933,typescript,MAJOR,MAINTAINABILITY,,,2,simulation/sensors.ts,55,Member 'rng' is never reassigned mark it as `readonly`.,TIER2
typescript:S2933,typescript,MAJOR,MAINTAINABILITY,,,2,simulation/sensors.ts,56,Member 'config' is never reassigned mark it as `readonly`.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/sensors.ts,69,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/sensors.ts,74,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/sensors.ts,80,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/sensors.ts,88,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/sensors.ts,89,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/sensors.ts,205,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/sensors.ts,285,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/sensors.ts,297,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/sensors.ts,311,Don't use a zero fraction in the number.,TIER2
typescript:S7748,typescript,MINOR,MAINTAINABILITY,,,1,simulation/sensors.ts,312,Don't use a zero fraction in the number. 1m MAINTAINABILITY 165 typescript:S1128 Unnecessary imports should be removed MINOR P:tests/core/server- memory- store.spec.ts(line 12) Remove this unused import of 'vi'.,TIER2
typescript:S7772,typescript,MINOR,MAINTAINABILITY,,,5,tests/core/server-memory-store.spec.ts,13,Prefer `node:fs` over `fs`.,TIER2
typescript:S7772,typescript,MINOR,MAINTAINABILITY,,,5,tests/core/server-memory-store.spec.ts,14,Prefer `node:path` over `path`.,TIER2
typescript:S7772,typescript,MINOR,MAINTAINABILITY,,,5,tests/core/server-memory-store.spec.ts,15,Prefer `node:url` over `url`.,TIER2
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,server.js,15,unused import of 'InputMode'.,TIER1
javascript:S1128,javascript,MINOR,MAINTAINABILITY,,,1,server.js,15,unused import of 'ResponseMode'.,TIER1
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,12,server.js,80,function to reduce its Cognitive Complexity from 34 to the 15 allowed.,TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,server.js,215,"optional chain expression instead, as it's more concise and easier to read.",TIER1
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,12,server.js,356,function to reduce its Cognitive Complexity from 18 to the 15 allowed.,TIER1
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,12,server.js,372,function to reduce its Cognitive Complexity from 30 to the 15 allowed.,TIER1
javascript:S6594,javascript,MINOR,MAINTAINABILITY,,,5,server.js,430,"""RegExp.exec()"" method instead.",TIER1
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,server.js,455,`String#replaceAll()` over `String#replace()`.,TIER1
javascript:S5869,javascript,MAJOR,MAINTAINABILITY,,,5,server.js,455,in this character class.,TIER1
javascript:S7748,javascript,MINOR,MAINTAINABILITY,,,1,server.js,501,fraction in the number.,TIER1
javascript:S2486,javascript,MINOR,MAINTAINABILITY,,,60,server.js,543,exception or don't catch it at all.,TIER1
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,server.js,7,"over `path`. 5m MAINTAINABILITY 166 javascript:S7772 Node.js built-in modules should be imported using the ""node:"" protocol MINOR P:server.js(line 8) Prefer `node:url` over `url`.",TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,server.js,232,"optional chain expression instead, as it's more concise and easier to read.",TIER1
javascript:S7718,javascript,MINOR,MAINTAINABILITY,,,5,server.js,283,parameter `audioErrorCatch` should be named `error_`.,TIER1
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,server.js,445,`String#replaceAll()` over `String#replace()`.,TIER1
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,server.js,447,`String#replaceAll()` over `String#replace()`.,TIER1
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,server.js,449,`String#replaceAll()` over `String#replace()`.,TIER1
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,server.js,451,`String#replaceAll()` over `String#replace()`.,TIER1
javascript:S7781,javascript,MINOR,MAINTAINABILITY,,,5,server.js,452,`String#replaceAll()` over `String#replace()`.,TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,server.js,463,"optional chain expression instead, as it's more concise and easier to read.",TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,server.js,624,"optional chain expression instead, as it's more concise and easier to read.",TIER1
javascript:S6660,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,50,'If' statement should not be the only statement in 'else' block,TIER1
javascript:S3776,javascript,CRITICAL,MAINTAINABILITY,,,12,src/core/ServerMemoryStore.js,120,Refactor this function to reduce its Cognitive Complexity from 75 to the 15 allowed.,TIER1
javascript:S5869,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,150,Remove duplicates in this character class.,TIER1
javascript:S5869,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,151,Remove duplicates in this character class. 5m MAINTAINABILITY 167 javascript:S5869 Character classes in regular expressions should not contain the same character twice MAJOR P:src/core/ ServerMemoryStore .js(line 152) Remove duplicates in this character class.,TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,157,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER1
javascript:S6594,javascript,MINOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,181,"Use the ""RegExp.exec()"" method instead.",TIER1
javascript:S6594,javascript,MINOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,219,"Use the ""RegExp.exec()"" method instead.",TIER1
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,123,Remove the declaration of the unused 'fullText' variable.,TIER1
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,src/core/ServerMemoryStore.js,123,"Remove this useless assignment to variable ""fullText"".",TIER1
javascript:S5869,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,131,Remove duplicates in this character class.,TIER1
javascript:S5869,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,132,Remove duplicates in this character class.,TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,182,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,220,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,255,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER1
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,6,Prefer `node:fs` over `fs`.,TIER1
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,7,Prefer `node:path` over `path`.,TIER1
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,8,Prefer `node:url` over `url`.,TIER1
javascript:S1874,javascript,MINOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,97,"'(from: number, length?: number): string' is deprecated. 15m MAINTAINABILITY 168 javascript:S1481 Unused local variables and functions should be removed MINOR P:src/core/ ServerMemoryStore .js(line 121) Remove the declaration of the unused 'inputLower' variable.",TIER1
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,src/core/ServerMemoryStore.js,121,"Remove this useless assignment to variable ""inputLower"".",TIER1
javascript:S1854,javascript,MAJOR,MAINTAINABILITY,,,1,src/core/ServerMemoryStore.js,122,"Remove this useless assignment to variable ""responseLower"".",TIER1
javascript:S1481,javascript,MINOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,122,Remove the declaration of the unused 'responseLower' variable.,TIER1
javascript:S5869,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,127,Remove duplicates in this character class.,TIER1
javascript:S5869,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,128,Remove duplicates in this character class.,TIER1
javascript:S5869,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,129,Remove duplicates in this character class.,TIER1
javascript:S5869,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,130,Remove duplicates in this character class.,TIER1
javascript:S6582,javascript,MAJOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,137,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",TIER1
javascript:S7776,javascript,MINOR,MAINTAINABILITY,,,5,src/core/ServerMemoryStore.js,326,"`inputWords` should be a `Set`, and use `inputWords.has()` to check existence or non-existence.",TIER1
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,staging/scripts/setup-keys.mjs,7,Prefer `node:crypto` over `crypto`.,TIER2
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,staging/scripts/setup-keys.mjs,8,Prefer `node:fs/ promises` over `fs/ promises`.,TIER2
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,staging/scripts/setup-keys.mjs,9,Prefer `node:path` over `path`.,TIER2
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,staging/scripts/setup-keys.mjs,10,Prefer `node:url` over `url`.,TIER2
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,2,staging/scripts/setup-keys.mjs,85,"Prefer top-level await over using a promise chain. 5m MAINTAINABILITY 169 javascript:S7764 Use ""globalThis"" instead of ""window"", ""self"", or ""global"" MINOR P:legacy_tests/ tests_old/ setup.js(line 7) Prefer `globalThis` over `global`.",TIER2
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,legacy_tests/tests_old/setup.js,8,Prefer `globalThis` over `global`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,legacy_tests/tests_old/setup.js,9,Prefer `globalThis` over `global`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,legacy_tests/tests_old/setup.js,10,Prefer `globalThis` over `global`.,TIER3
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,legacy_tests/tests_old/setup.js,87,Prefer `globalThis` over `global`.,TIER3
javascript:S6535,javascript,MAJOR,MAINTAINABILITY,,,5,tests/voice/setup.js,80,Unnecessary escape character: \-.,TIER2
javascript:S7773,javascript,MINOR,MAINTAINABILITY,,,2,tests/voice/setup.js,82,Prefer `Number.parseInt` over `parseInt`.,TIER2
javascript:S7764,javascript,MINOR,MAINTAINABILITY,,,2,tests/voice/setup.js,146,Prefer `globalThis` over `window`.,TIER2
javascript:S2486,javascript,MINOR,MAINTAINABILITY,,,60,tests/voice/setup.js,154,Handle this exception or don't catch it at all.,TIER2
javascript:S2486,javascript,MINOR,MAINTAINABILITY,,,60,tests/voice/setup.js,166,Handle this exception or don't catch it at all.,TIER2
javascript:S7741,javascript,MINOR,MAINTAINABILITY,,,2,tests/voice/setup.js,189,Compare with `undefined` directly instead of using `typeof`.,TIER2
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,backend/setup_database.js,2,Prefer `node:fs` over `fs`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,backend/setup_database.js,3,Prefer `node:url` over `url`.,TIER3
javascript:S7772,javascript,MINOR,MAINTAINABILITY,,,5,backend/setup_database.js,4,Prefer `node:path` over `path`.,TIER3
javascript:S7785,javascript,MAJOR,MAINTAINABILITY,,,5,backend/setup_database.js,43,Prefer top-level await over an async function `setupDatabase` call.,TIER3
